timestamp,node,cpu_pct,cpu_pods,mem_pct,mem_pods,io_read_bytes_per_sec,io_write_bytes_per_sec,io_pods
1786083074.4292183,node-1,10.32,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,48800.56,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083074.6571274,node-0,0.38,"{speaker-kxvm6"": 0.04",0.57,"{speaker-kxvm6"": {""bytes"": 28774400.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083074.8655884,node-2,77.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.67,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13344768.0",0.0,33849.02,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083075.4332142,node-1,10.32,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,48800.56,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083075.6614497,node-0,0.38,"{speaker-kxvm6"": 0.04",0.57,"{speaker-kxvm6"": {""bytes"": 28774400.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083075.8707826,node-2,77.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.67,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13344768.0",0.0,33849.02,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083076.4372423,node-1,10.32,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,48800.56,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083076.6651754,node-0,0.38,"{speaker-kxvm6"": 0.04",0.57,"{speaker-kxvm6"": {""bytes"": 28774400.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083076.8764915,node-2,77.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.67,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13344768.0",0.0,33849.02,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083077.4412313,node-1,10.32,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,48800.56,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083077.6700451,node-0,0.4,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29663232.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083077.8826914,node-2,77.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.67,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13344768.0",0.0,33849.02,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083078.4452279,node-1,10.32,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,48800.56,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083078.6753044,node-0,0.4,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29663232.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083078.8906732,node-2,77.41,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,38533.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083079.4612253,node-1,10.34,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083079.6801143,node-0,0.4,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29663232.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083079.898998,node-2,77.41,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,38533.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083080.465238,node-1,10.34,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083080.68444,node-0,0.4,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29663232.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083080.904265,node-2,77.41,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,38533.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083081.4692397,node-1,10.34,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083081.688945,node-0,0.4,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29663232.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083081.9106684,node-2,77.41,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,38533.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083082.4732392,node-1,10.34,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083082.6929276,node-0,0.4,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29663232.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083082.91701,node-2,77.41,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,38533.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083083.4777892,node-1,10.34,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083083.6968164,node-0,0.4,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29663232.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083083.9209504,node-2,77.41,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,38533.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083084.4834163,node-1,10.34,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083084.700144,node-0,0.4,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29663232.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083084.9266646,node-2,77.41,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,38533.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083085.4892263,node-1,10.34,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083085.7043004,node-0,0.4,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29663232.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083085.933887,node-2,77.41,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,38533.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083086.4932406,node-1,10.34,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083086.7087564,node-0,0.4,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29663232.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083086.9399633,node-2,77.41,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,38533.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083087.4972334,node-1,10.34,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083087.713257,node-0,0.39,"{speaker-kxvm6"": 0.03",0.58,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083087.9460967,node-2,77.41,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,38533.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083088.5012524,node-1,10.34,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18096128.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083088.717846,node-0,0.39,"{speaker-kxvm6"": 0.03",0.58,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083088.952081,node-2,77.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,33687.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083089.5052414,node-1,10.41,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083089.7228408,node-0,0.39,"{speaker-kxvm6"": 0.03",0.58,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083089.9577277,node-2,77.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,33687.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083090.5092263,node-1,10.41,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083090.727185,node-0,0.39,"{speaker-kxvm6"": 0.03",0.58,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083090.965729,node-2,77.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,33687.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083091.5132418,node-1,10.41,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083091.7315853,node-0,0.39,"{speaker-kxvm6"": 0.03",0.58,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083091.9718394,node-2,77.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,33687.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083092.5177572,node-1,10.41,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083092.7359364,node-0,0.39,"{speaker-kxvm6"": 0.03",0.58,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083092.9777484,node-2,77.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,33687.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083093.522384,node-1,10.41,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083093.74067,node-0,0.39,"{speaker-kxvm6"": 0.03",0.58,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083093.9853582,node-2,77.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,33687.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083094.5272727,node-1,10.41,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083094.7458076,node-0,0.39,"{speaker-kxvm6"": 0.03",0.58,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083094.9910498,node-2,77.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,33687.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083095.532494,node-1,10.41,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083095.749712,node-0,0.39,"{speaker-kxvm6"": 0.03",0.58,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083096.0004647,node-2,77.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,33687.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083096.5369606,node-1,10.41,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083096.754229,node-0,0.39,"{speaker-kxvm6"": 0.03",0.58,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083097.0049427,node-2,77.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,33687.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083097.5412202,node-1,10.41,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083097.7587116,node-0,0.37,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083098.0106974,node-2,77.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13340672.0",0.0,33687.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083098.5452201,node-1,10.41,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,54130.32,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083098.7714798,node-0,0.37,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083099.0169404,node-2,77.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12918784.0",0.0,52706.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083099.549262,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,2621.44,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083099.7764268,node-0,0.37,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083100.0266538,node-2,77.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12918784.0",0.0,52706.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083100.5532331,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,2621.44,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083100.7811253,node-0,0.37,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083101.030684,node-2,77.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12918784.0",0.0,52706.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083101.5579255,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,2621.44,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083101.785773,node-0,0.37,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083102.035747,node-2,77.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12918784.0",0.0,52706.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083102.562442,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,2621.44,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083102.7901576,node-0,0.37,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083103.0409553,node-2,77.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12918784.0",0.0,52706.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083103.5670793,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,2621.44,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083103.794245,node-0,0.37,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083104.0460286,node-2,77.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12918784.0",0.0,52706.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083104.5719671,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,2621.44,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083104.7993052,node-0,0.37,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083105.050655,node-2,77.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12918784.0",0.0,52706.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083105.5774384,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,2621.44,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083105.8040197,node-0,0.37,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083106.0566823,node-2,77.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12918784.0",0.0,52706.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083106.8090003,node-0,0.37,"{speaker-kxvm6"": 0.03",0.57,"{speaker-kxvm6"": {""bytes"": 29171712.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083107.061537,node-2,77.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12918784.0",0.0,52706.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083107.5558393,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,2621.44,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083107.8132238,node-0,0.41,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29122560.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083108.0662308,node-2,77.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12918784.0",0.0,52706.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083108.5603535,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",1.01,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18264064.0",0.0,2621.44,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083108.8177152,node-0,0.41,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29122560.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
